host_is_superhost,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,price
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,26,220
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,35
0.0,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,25,32
0.0,Sants-Montjuïc,Private room in serviced apartment,Private room,1,2 baths,1.0,1.0,119,36
0.0,Gràcia,Entire rental unit,Entire home/apt,4,2 baths,1.0,2.0,22,77
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,50,70
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,128,105
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,38,43
1.0,Eixample,Entire condo,Entire home/apt,4,2 baths,3.0,5.0,348,55
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,1,93
0.0,Eixample,Private room in guesthouse,Private room,2,1 shared bath,1.0,1.0,0,25
1.0,Gràcia,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,0,65
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,6,33
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,124,108
0.0,Ciutat Vella,Private room in rental unit,Private room,4,1 shared bath,1.0,1.0,15,40
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,37,140
0.0,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,133,74
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,1.0,7,104
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,9,76
0.0,Eixample,Private room in casa particular,Private room,2,1 shared bath,1.0,1.0,7,60
1.0,Gràcia,Private room in rental unit,Private room,1,1 bath,1.0,1.0,131,22
0.0,Sant Martí,Private room in rental unit,Private room,4,1 private bath,2.0,2.0,48,111
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,4,40
1.0,Les Corts,Private room in rental unit,Private room,1,1.5 baths,3.0,1.0,9,59
0.0,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,8,18
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,10,126
1.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,83,72
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,3.0,3.0,7,97
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,8,2 baths,4.0,7.0,59,180
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,113,111
0.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,260,33
1.0,Sarrià-Sant Gervasi,Private room in cottage,Private room,2,1 private bath,1.0,3.0,54,75
1.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,55
1.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,7.0,162,120
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,5.0,41,165
1.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,50,58
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,82,95
0.0,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,40
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,87,79
0.0,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,4.0,1.0,32,18
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,7,49
0.0,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,1.0,2.0,0,130
0.0,Eixample,Private room in rental unit,Private room,2,2 baths,1.0,1.0,10,45
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,7,1 bath,3.0,7.0,6,137
0.0,Gràcia,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,27
1.0,Ciutat Vella,Entire condo,Entire home/apt,3,1 bath,2.0,2.0,2,151
0.0,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,14,40
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,1,90
0.0,Gràcia,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,1,116
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,7,89
0.0,Les Corts,Private room in condo,Private room,3,1 shared bath,2.0,2.0,2,120
0.0,Ciutat Vella,Private room in rental unit,Private room,3,1 shared bath,1.0,1.0,11,73
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,5,200
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,37
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,8,47
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,61,40
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,49,220
1.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,50,138
0.0,Eixample,Entire rental unit,Entire home/apt,6,1.5 baths,4.0,6.0,339,60
0.0,Eixample,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,0,95
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,4.0,4.0,74,85
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,4.0,4.0,17,80
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,2,65
0.0,Eixample,Private room in condo,Private room,2,1 shared bath,1.0,1.0,1,35
0.0,Gràcia,Private room in rental unit,Private room,3,1.5 shared baths,1.0,3.0,6,60
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,8,2.5 baths,3.0,7.0,106,111
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 bath,1.0,1.0,5,74
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,8,260
0.0,Nou Barris,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,16,110
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,3,1 private bath,2.0,2.0,1,220
0.0,Gràcia,Private room in rental unit,Private room,1,1.5 baths,1.0,1.0,18,36
0.0,Les Corts,Entire rental unit,Entire home/apt,6,3 baths,3.0,5.0,70,132
0.0,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,1,46
0.0,Sants-Montjuïc,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,4,45
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,4,83
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,4,68
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,11,28
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,1.0,4.0,1,63
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,2 baths,1.0,1.0,6,82
0.0,Sant Martí,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,3,50
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,3.0,3.0,0,120
1.0,Ciutat Vella,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,4,151
0.0,Ciutat Vella,Entire serviced apartment,Entire home/apt,6,2 baths,3.0,6.0,4,168
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,11,217
0.0,Gràcia,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,156,81
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,7,125
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1.5 baths,1.0,1.0,0,30
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,9,66
1.0,Sants-Montjuïc,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,107,40
1.0,Sants-Montjuïc,Private room in guest suite,Private room,2,1.5 shared baths,1.0,1.0,18,71
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,4.0,488,110
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,39
0.0,Nou Barris,Private room in floor,Private room,1,1 bath,1.0,1.0,0,25
0.0,Eixample,Room in boutique hotel,Private room,3,1 private bath,1.0,3.0,34,183
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,50
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,55
0.0,Sant Martí,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,0,76
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,5,55
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,57,77
0.0,Ciutat Vella,Private room in rental unit,Private room,1,2 shared baths,1.0,2.0,65,18
0.0,Eixample,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,0,24
0.0,Eixample,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,86,36
0.0,Nou Barris,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,88,25
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,50
0.0,Sants-Montjuïc,Private room in rental unit,Private room,1,1 bath,1.0,1.0,13,39
0.0,Eixample,Private room in rental unit,Private room,2,2 baths,1.0,1.0,0,50
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,2,50
1.0,Nou Barris,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,62,49
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,0,105
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,28
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,158,134
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,173,105
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1.5 baths,3.0,3.0,6,60
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,0,152
1.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,3,65
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,59,277
0.0,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,48
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,1,81
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,3.0,3.0,0,93
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,6,235
1.0,Ciutat Vella,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,21,99
0.0,Gràcia,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,4,110
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,9,86
0.0,Ciutat Vella,Private room in rental unit,Private room,2,2 baths,1.0,1.0,7,67
0.0,Ciutat Vella,Private room in rental unit,Private room,3,1 private bath,1.0,2.0,16,59
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1.5 baths,1.0,2.0,26,103
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,1.0,3.0,68,215
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,2.0,5.0,0,65
0.0,Ciutat Vella,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,17,28
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,7,91
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,32,256
0.0,Gràcia,Private room in rental unit,Private room,1,Half-bath,1.0,1.0,0,75
0.0,Eixample,Entire loft,Entire home/apt,5,1 bath,1.0,3.0,248,84
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,142,70
1.0,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,233,99
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,55
0.0,Sants-Montjuïc,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,9,35
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,179,153
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,0,133
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,6,159
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,2,125
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,124,105
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,12,125
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,18,91
0.0,Ciutat Vella,Room in serviced apartment,Hotel room,3,1 bath,2.0,2.0,7,70
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1,1.5 shared baths,2.0,3.0,3,30
0.0,Gràcia,Entire rental unit,Entire home/apt,4,2 baths,3.0,5.0,4,120
0.0,Gràcia,Room in boutique hotel,Private room,4,1 shared bath,1.0,1.0,5,111
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,0,56
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,21,94
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,2,90
0.0,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,5,59
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,12,71
0.0,Eixample,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,3,117
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,57,90
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,2 baths,4.0,5.0,0,175
0.0,Eixample,Private room in rental unit,Private room,2,2 baths,1.0,1.0,10,20
1.0,Sant Andreu,Private room in condo,Private room,1,2 shared baths,1.0,1.0,13,20
0.0,Sant Martí,Private room in home,Private room,1,1.5 baths,1.0,1.0,0,45
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,23,72
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,14,132
0.0,Sants-Montjuïc,Private room in loft,Private room,1,1 bath,1.0,1.0,2,16
0.0,Sants-Montjuïc,Private room in rental unit,Private room,1,2 baths,1.0,1.0,29,35
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,139,31
0.0,Les Corts,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,29,18
0.0,Ciutat Vella,Private room in hostel,Private room,2,1 shared bath,1.0,1.0,0,51
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,66,41
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,2.0,5.0,406,131
0.0,Eixample,Entire serviced apartment,Entire home/apt,6,1.5 baths,2.0,4.0,161,198
0.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,98,50
0.0,Eixample,Entire villa,Entire home/apt,7,1 bath,4.0,5.0,0,254
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,84,287
1.0,Gràcia,Private room in home,Private room,2,1 private bath,1.0,2.0,57,72
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,7,2 baths,3.0,6.0,0,116
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,8,119
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,58
1.0,Ciutat Vella,Room in boutique hotel,Hotel room,4,1 private bath,1.0,2.0,4,186
0.0,Eixample,Entire condo,Entire home/apt,7,2 baths,3.0,4.0,0,300
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,4,70
1.0,Sant Martí,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,3,60
0.0,Ciutat Vella,Private room in condo,Private room,2,2 baths,1.0,1.0,5,95
0.0,Eixample,Room in serviced apartment,Hotel room,5,1 bath,2.0,4.0,1,143
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,225,141
0.0,Eixample,Private room in hostel,Private room,2,1 private bath,1.0,2.0,1,86
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,143,147
1.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,204,29
1.0,Sants-Montjuïc,Private room in serviced apartment,Private room,2,2 shared baths,2.0,2.0,4,114
0.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,2,25
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,29,77
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,1,50
1.0,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,22,47
0.0,Ciutat Vella,Private room in serviced apartment,Private room,3,1.5 shared baths,1.0,2.0,68,109
0.0,Eixample,Shared room in hostel,Shared room,1,2 shared baths,1.0,26.0,51,18
0.0,Les Corts,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,45
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,6,193
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,2 baths,4.0,4.0,2,140
1.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,50,47
0.0,Eixample,Entire rental unit,Entire home/apt,8,2.5 baths,4.0,4.0,40,346
0.0,Eixample,Private room in rental unit,Private room,2,3 shared baths,1.0,1.0,0,29
0.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,1,25
0.0,Ciutat Vella,Private room in rental unit,Private room,3,1 shared bath,1.0,1.0,48,31
0.0,Ciutat Vella,Private room in rental unit,Private room,4,1 private bath,1.0,2.0,0,70
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,9,36
0.0,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,3.0,1.0,0,44
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,8,55
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,20
0.0,Sant Andreu,Private room in rental unit,Private room,3,1 private bath,1.0,3.0,178,43
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,1,40
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,19,170
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 bath,1.0,1.0,18,35
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,153,35
1.0,Sant Martí,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,68,141
0.0,Eixample,Entire rental unit,Entire home/apt,6,3 baths,3.0,6.0,158,116
0.0,Eixample,Entire rental unit,Entire home/apt,7,2 baths,4.0,6.0,10,139
1.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,310,44
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,2.0,9,79
0.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,4.0,5,37
1.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,109,180
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,5,289
1.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,33
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,2,42
1.0,Eixample,Entire serviced apartment,Entire home/apt,7,2 baths,3.0,5.0,94,196
0.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,30
0.0,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,11,40
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,109,40
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,3,40
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,5,179
1.0,Sant Andreu,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,13,17
0.0,Ciutat Vella,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,0,75
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,6,68
0.0,Ciutat Vella,Private room in rental unit,Private room,5,1.5 shared baths,2.0,3.0,0,76
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,9,42
0.0,Sant Martí,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,26,100
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,0,150
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,15,200
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,10,99
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,53,238
0.0,Sants-Montjuïc,Shared room in loft,Shared room,1,1 shared bath,1.0,1.0,0,30
0.0,Sants-Montjuïc,Private room in rental unit,Private room,4,1 private bath,2.0,2.0,8,38
0.0,Sant Martí,Entire condo,Entire home/apt,6,1 bath,2.0,4.0,1,70
1.0,Sants-Montjuïc,Private room in home,Private room,2,1.5 shared baths,1.0,1.0,179,71
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,218,75
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,26,202
1.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,8,70
0.0,Ciutat Vella,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,10,91
0.0,Ciutat Vella,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,22,125
0.0,Eixample,Private room in hostel,Private room,2,1 shared bath,1.0,1.0,15,82
0.0,Eixample,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,42,164
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,5.0,63,239
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,8,59
0.0,Eixample,Private room in hostel,Private room,3,1 private bath,1.0,3.0,7,91
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,18,84
0.0,Eixample,Private room in hostel,Private room,8,1 shared bath,1.0,8.0,5,222
0.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,0,29
0.0,Eixample,Room in boutique hotel,Private room,3,1 private bath,1.0,2.0,164,121
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,12,85
0.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,1,40
0.0,Ciutat Vella,Entire serviced apartment,Entire home/apt,4,2 baths,2.0,3.0,1,146
1.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,2,200
1.0,Eixample,Entire condo,Entire home/apt,6,2 baths,3.0,6.0,106,283
0.0,Gràcia,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,15,201
0.0,Sarrià-Sant Gervasi,Entire condo,Entire home/apt,4,2 baths,2.0,4.0,0,235
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,34,25
1.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,4,220
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,2.0,2.0,0,22
1.0,Gràcia,Entire rental unit,Entire home/apt,2,2.5 baths,2.0,3.0,20,126
0.0,Nou Barris,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,0,32
0.0,Les Corts,Private room in bed and breakfast,Private room,1,1 private bath,1.0,1.0,26,39
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,4,40
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,0,130
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,21,60
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,28,35
