host_is_superhost,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,price
t,Ciutat Vella,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,24,$39.00
t,Ciutat Vella,Entire loft,Entire home/apt,4,1 bath,1.0,,171,$105.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,0,$111.00
t,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,5.0,307,$160.00
f,Gràcia,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,1,$231.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,4,$77.00
f,Sant Martí,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,117,$93.00
t,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,329,$80.00
f,Gràcia,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,68,$102.00
t,Les Corts,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,368,$65.00
t,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,27,$59.00
f,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,4.0,29,$224.00
t,Eixample,Private room in rental unit,Private room,1,2.5 shared baths,1.0,1.0,7,$14.00
f,Gràcia,Private room in rental unit,Private room,2,3.5 shared baths,1.0,1.0,0,$29.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,3.0,4.0,233,$72.00
t,Sant Martí,Entire rental unit,Entire home/apt,8,2.5 baths,3.0,6.0,18,$131.00
f,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,5,$45.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,85,$91.00
t,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,216,$50.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 bath,1.0,1.0,2,$30.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,119,$119.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,,1.0,8,$62.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,$147.00
f,Gràcia,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,215,$130.00
f,Sants-Montjuïc,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,8,$40.00
f,Eixample,Room in boutique hotel,Hotel room,1,1 private bath,1.0,1.0,0,$103.00
t,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,282,$121.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,78,$10.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,25,$107.00
f,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$35.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$50.00
t,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,46,$88.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,92,$73.00
t,Ciutat Vella,Entire loft,Entire home/apt,3,1 bath,,1.0,341,$189.00
t,Eixample,Entire rental unit,Entire home/apt,11,2 baths,4.0,9.0,443,$203.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,70,$93.00
f,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,47,$88.00
t,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,209,$70.00
f,Eixample,Entire condo,Entire home/apt,5,2 baths,3.0,4.0,69,$109.00
f,Eixample,Private room in rental unit,Private room,2,3 shared baths,1.0,1.0,3,$40.00
f,Sant Andreu,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,5,$113.00
f,Eixample,Shared room in hostel,Shared room,4,4 shared baths,1.0,4.0,5,$27.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,45,$170.00
t,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,59,$34.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,144,$100.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,,2.0,217,$74.00
f,Sant Martí,Entire rental unit,Entire home/apt,7,2 baths,3.0,5.0,2,$10.00
f,Gràcia,Private room in condo,Private room,2,1.5 shared baths,1.0,2.0,7,$19.00
f,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,2,$40.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,9,$40.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,3,$46.00
t,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,1.0,56,$76.00
f,Sant Andreu,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,4.0,36,$68.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,83,$120.00
f,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,14,$88.00
f,Eixample,Shared room in hostel,Shared room,1,5 shared baths,1.0,1.0,8,$26.00
f,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,$20.00
f,Eixample,Entire condo,Entire home/apt,4,1 bath,3.0,4.0,0,$85.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,17,$72.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,4,$40.00
f,Sant Martí,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,6,$107.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,1.0,0,$40.00
t,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,242,$30.00
f,Eixample,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,3,$84.00
t,Eixample,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,1,$148.00
f,Eixample,Room in hostel,Hotel room,1,1 shared bath,1.0,16.0,18,$17.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,,11,$17.00
f,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,3.0,196,$180.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,4,$240.00
f,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,$72.00
f,Eixample,Entire rental unit,Entire home/apt,6,3 baths,3.0,4.0,83,$218.00
f,Sants-Montjuïc,Private room in casa particular,Private room,3,1 shared bath,1.0,2.0,41,$49.00
t,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,78,$56.00
f,Sant Martí,Private room in bed and breakfast,Private room,1,1 shared bath,1.0,1.0,38,$28.00
f,Ciutat Vella,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,0,$29.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,3 baths,3.0,3.0,11,$101.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,0,$48.00
f,Horta-Guinardó,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,21,$24.00
f,Sant Martí,Private room in condo,Private room,2,1 private bath,1.0,1.0,8,$42.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,6,$28.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,69,$68.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,6,$161.00
f,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,0,$80.00
f,Eixample,Private room in casa particular,Private room,2,1.5 shared baths,1.0,1.0,11,$70.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,$120.00
f,Nou Barris,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,$140.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,106,$59.00
f,Les Corts,Entire rental unit,Entire home/apt,1,1 bath,1.0,,8,$18.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,27,$90.00
f,Eixample,Entire rental unit,Entire home/apt,7,1 bath,4.0,7.0,7,$125.00
f,Sants-Montjuïc,Entire home,Entire home/apt,10,3 baths,5.0,10.0,0,$15.00
f,Gràcia,Private room in hostel,Private room,4,1 shared bath,1.0,2.0,43,$84.00
t,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,43,$22.00
f,Nou Barris,Private room in rental unit,Private room,1,1 shared bath,,1.0,5,$33.00
f,Eixample,Entire condo,Entire home/apt,3,1 bath,2.0,2.0,4,$108.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,$60.00
f,Sant Martí,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,1,$39.00
f,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,5,$50.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,3.5 baths,3.0,3.0,0,$719.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,154,$141.00
f,Les Corts,Entire home,Entire home/apt,10,3 baths,4.0,7.0,38,$240.00
f,Ciutat Vella,Private room in casa particular,Private room,1,1 shared bath,1.0,1.0,0,$50.00
f,Sant Martí,Private room in hostel,Private room,10,1 shared bath,1.0,5.0,0,$187.00
f,Gràcia,Private room in rental unit,Private room,1,5 shared baths,1.0,1.0,0,$32.00
t,Eixample,Entire rental unit,Entire home/apt,3,1 bath,3.0,5.0,221,$174.00
f,Eixample,Entire serviced apartment,Entire home/apt,3,2 baths,2.0,2.0,1,$161.00
f,Ciutat Vella,Private room in rental unit,Private room,2,2 baths,1.0,1.0,6,$50.00
f,Gràcia,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,1,$10.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,11,$21.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,8,$76.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,6.0,109,$136.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,0,$97.00
f,Sant Martí,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,32,$247.00
t,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,127,$171.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,4,$37.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,18,$92.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,15,$128.00
f,Horta-Guinardó,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,12,$15.00
f,Les Corts,Entire rental unit,Entire home/apt,8,2 baths,4.0,7.0,5,$189.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,6.0,2,$115.00
t,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,13,$188.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3,1.5 baths,2.0,2.0,0,$400.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,2,$102.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,1,$30.00
t,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$29.00
f,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,0,"$1,490.00"
f,Gràcia,Private room in rental unit,Private room,2,2 baths,1.0,1.0,148,$41.00
t,Eixample,Private room in hostel,Private room,2,1 shared bath,1.0,1.0,0,$109.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,15,$132.00
f,Sants-Montjuïc,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,12,$18.00
t,Gràcia,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,183,$86.00
f,Eixample,Private room in rental unit,Private room,4,3 shared baths,1.0,3.0,13,$22.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,0,$120.00
f,Eixample,Room in hotel,Private room,2,1 bath,,1.0,7,$120.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,41,$90.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,34,$89.00
t,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,99,$164.00
f,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,4,$21.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,70,$94.00
f,Eixample,Entire serviced apartment,Entire home/apt,4,2 baths,2.0,4.0,112,$215.00
t,Sants-Montjuïc,Entire rental unit,Entire home/apt,9,2 baths,3.0,6.0,93,$196.00
f,Les Corts,Private room in rental unit,Private room,1,Private half-bath,1.0,2.0,0,$44.00
f,Eixample,Room in hotel,Hotel room,2,1 private bath,1.0,1.0,19,$103.00
f,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,0,$44.00
f,Sant Martí,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,0,$45.00
f,Gràcia,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,$15.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,7,$29.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,14,$150.00
f,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,223,$52.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,13,$36.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,61,$76.00
f,Eixample,Private room in rental unit,Private room,4,2 shared baths,1.0,2.0,0,$36.00
f,Les Corts,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,0,$600.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,6,$37.00
f,Horta-Guinardó,Private room in casa particular,Private room,1,1.5 shared baths,1.0,1.0,1,$50.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$141.00
f,Gràcia,Entire condo,Entire home/apt,5,1 bath,2.0,5.0,0,$82.00
f,Eixample,Entire rental unit,Entire home/apt,8,1.5 baths,3.0,5.0,72,$96.00
f,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,29,$78.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,,2.0,0,$100.00
t,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,2.0,4,$108.00
f,Sant Martí,Entire rental unit,Entire home/apt,8,2 baths,3.0,8.0,10,$249.00
f,Eixample,Private room in rental unit,Private room,4,1 shared bath,2.0,3.0,1,$48.00
f,Eixample,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,2,$45.00
f,Eixample,Room in hotel,Private room,3,1 private bath,1.0,3.0,24,$96.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,18,$281.00
t,Eixample,Private room in hostel,Private room,2,1 private bath,1.0,1.0,32,$101.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$65.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,300,$60.00
f,Eixample,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,41,$35.00
f,Ciutat Vella,Private room in rental unit,Private room,2,2 baths,1.0,2.0,0,$120.00
t,Sarrià-Sant Gervasi,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,10,$156.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,55,$215.00
f,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,2.0,0,$48.00
f,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,2,$22.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,2,$95.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,0,$72.00
f,Eixample,Room in hotel,Private room,2,1 shared bath,1.0,2.0,4,$67.00
t,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,192,$58.00
f,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,$70.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1.5 baths,,3.0,10,$50.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,4.0,4.0,0,$22.00
f,Ciutat Vella,Room in boutique hotel,Private room,3,1 bath,1.0,2.0,26,$92.00
f,Gràcia,Entire home,Entire home/apt,16,3.5 baths,6.0,14.0,21,$340.00
f,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,27,$96.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,30,$115.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,10,$131.00
f,Les Corts,Private room in rental unit,Private room,2,2 baths,1.0,1.0,0,$45.00
f,Ciutat Vella,Private room in home,Private room,1,1 shared bath,1.0,1.0,11,$24.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,17,$140.00
f,Sants-Montjuïc,Entire condo,Entire home/apt,3,1 bath,1.0,2.0,0,$60.00
f,Nou Barris,Private room in rental unit,Private room,1,Half-bath,1.0,1.0,19,$28.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,4,$45.00
f,Ciutat Vella,Entire condo,Entire home/apt,2,1 bath,2.0,2.0,1,$37.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,15,$143.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,80,$103.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,70,$60.00
f,Eixample,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,0,$50.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,10,$80.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,33,$157.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,6.0,25,$308.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,3.0,4.0,18,$70.00
f,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,1.0,31,$69.00
f,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,27,$98.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,6.0,2,"$3,599.00"
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,2 baths,4.0,4.0,4,$70.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,6,3.5 baths,3.0,3.0,0,$757.00
t,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,174,$113.00
f,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$136.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,8,$35.00
t,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,161,$176.00
f,Gràcia,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,64,$142.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,6,$130.00
f,Gràcia,Room in boutique hotel,Hotel room,2,1 private bath,1.0,2.0,1,$168.00
f,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,178,$108.00
f,Eixample,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,218,$103.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,26,$76.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,6,1 bath,4.0,6.0,0,$110.00
f,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,0,"$9,200.00"
t,Ciutat Vella,Entire rental unit,Entire home/apt,6,3 baths,3.0,5.0,3,$130.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,$25.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,11,$20.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,2,$20.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,6,$40.00
t,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,76,$49.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,$49.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,9,1 bath,3.0,8.0,8,$265.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,152,$177.00
f,Gràcia,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,319,$132.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,75,$140.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,45,$102.00
f,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,$80.00
f,Sant Martí,Entire serviced apartment,Entire home/apt,3,1 bath,1.0,2.0,202,$142.00
f,Sant Martí,Private room in rental unit,Private room,2,1 bath,1.0,1.0,15,$55.00
f,Eixample,Room in hotel,Private room,3,1 private bath,1.0,3.0,0,"$1,490.00"
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,$49.00
f,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,70,$72.00
f,Eixample,Entire rental unit,Entire home/apt,2,2 baths,1.0,1.0,0,$129.00
f,Ciutat Vella,Private room in rental unit,Private room,4,1.5 shared baths,1.0,3.0,0,$28.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,1.0,2,$40.00
f,Gràcia,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,0,$150.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,56,$30.00
t,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,13,$230.00
f,Eixample,Room in boutique hotel,Private room,3,1 private bath,1.0,2.0,16,$97.00
t,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,266,$27.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,4.0,115,$75.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,22,$48.00
f,Gràcia,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,25,$193.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,4,$97.00
f,Eixample,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,0,$153.00
t,Ciutat Vella,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,3,$24.00
t,Sarrià-Sant Gervasi,Private room in home,Private room,2,2 baths,1.0,1.0,7,$123.00
f,Nou Barris,Private room in home,Private room,2,3 shared baths,1.0,1.0,0,$25.00
f,Gràcia,Entire rental unit,Entire home/apt,6,1 bath,4.0,4.0,9,$85.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,21,$20.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$35.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 baths,2.0,1.0,1,$68.00
f,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,,1.0,1,$41.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,,1.0,17,$26.00
f,Eixample,Entire condo,Entire home/apt,6,2 baths,3.0,4.0,6,$130.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,6,$44.00
f,Eixample,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,1,$70.00
f,Eixample,Private room in condo,Private room,2,1 shared bath,1.0,1.0,7,$35.00
f,Eixample,Entire rental unit,Entire home/apt,7,3 baths,4.0,5.0,1,$181.00
t,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,3,$20.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,0,$94.00
